"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
0.0,23000.0,,46846.0,"DebtCon","Other",,,,77.55320305297728,,13.0,25.614294668289038
0.0,23000.0,72681.0,105405.0,"DebtCon","Mgr",0.0,,,230.07506448945657,4.0,23.0,43.51909332076045
0.0,23000.0,76213.0,184360.0,,"Other",12.0,0.0,0.0,379.349954852285,0.0,16.0,32.040366079290564
0.0,23000.0,48191.0,65080.0,"DebtCon","Other",26.0,0.0,0.0,302.84988394629545,2.0,32.0,33.87069555085185
1.0,23000.0,72638.0,109183.0,"DebtCon","ProfExe",2.0,0.0,0.0,177.6116479602677,2.0,22.0,48.27759122442342
1.0,23000.0,163805.0,216500.0,"HomeImp","Self",3.5,,,,,,
0.0,23000.0,131200.0,163390.0,"DebtCon","Other",7.0,1.0,0.0,215.06666666666666,1.0,20.0,
0.0,23000.0,213000.0,280000.0,"HomeImp","ProfExe",7.0,,5.0,468.8666666666667,,56.0,
0.0,23000.0,42600.0,69500.0,"DebtCon","Other",10.0,0.0,0.0,119.7,1.0,20.0,
1.0,23000.0,56000.0,92000.0,"DebtCon","Other",8.0,1.0,4.0,69.13333333333334,2.0,27.0,
1.0,23000.0,47000.0,78000.0,"DebtCon","Other",17.8,2.0,1.0,100.46666666666667,0.0,28.0,
1.0,23000.0,32000.0,55000.0,"DebtCon","Other",0.4,0.0,0.0,211.03333333333333,0.0,23.0,
0.0,23000.0,48003.0,64720.0,"DebtCon","Office",4.0,0.0,0.0,160.6060457989002,1.0,26.0,33.62992329617027
0.0,23000.0,32946.0,52054.0,"HomeImp","Self",6.0,0.0,,123.06721674313947,,10.0,24.021817120030438
0.0,23000.0,,49906.0,"DebtCon","Other",,,,96.7569690542801,,13.0,27.441242408487593
0.0,23000.0,71902.0,101750.0,"HomeImp","Other",5.0,0.0,0.0,214.389252379719,0.0,13.0,29.045964061029238
0.0,23100.0,95352.0,115077.0,"DebtCon","Other",24.0,0.0,0.0,253.32937133435553,0.0,26.0,39.8168005645819
0.0,23100.0,71680.0,101492.0,"DebtCon","Mgr",1.0,,,230.36161621058076,5.0,24.0,39.87270884703505
0.0,23100.0,61524.0,96308.0,"DebtCon","Office",1.0,0.0,0.0,160.38316814720744,1.0,21.0,35.11224119505484
0.0,23100.0,141937.0,179756.0,"HomeImp","Mgr",6.0,0.0,0.0,328.3984931809926,0.0,16.0,43.91004584940153
0.0,23100.0,75837.0,183443.0,,"Other",9.0,0.0,0.0,377.2910399460251,0.0,17.0,31.435316116830947
0.0,23100.0,93805.0,135780.0,"HomeImp","ProfExe",5.0,0.0,0.0,155.02538165474095,0.0,31.0,34.64492165127999
0.0,23100.0,83458.0,107589.0,"DebtCon","Mgr",24.0,,0.0,314.06637396326084,1.0,43.0,38.04372620761568
0.0,23100.0,133867.0,174105.0,,"Mgr",26.0,,3.0,332.40983989192154,0.0,28.0,30.768637688434048
0.0,23100.0,42862.0,63916.0,"DebtCon","Office",5.0,0.0,0.0,182.93211997498412,1.0,26.0,35.583789234968734
0.0,23100.0,72712.0,185787.0,,"Other",10.0,0.0,0.0,362.18170443388794,1.0,16.0,31.867155219911204
0.0,23100.0,109498.0,156191.0,"DebtCon","Mgr",15.0,0.0,0.0,186.2019962715371,0.0,25.0,33.7942116057613
0.0,23100.0,64601.0,100170.0,"DebtCon","Office",2.0,0.0,0.0,156.6753750420112,0.0,21.0,34.0002360650805
0.0,23100.0,235937.0,266793.0,"HomeImp","Self",5.0,1.0,0.0,242.61486137977886,2.0,51.0,36.88704865041983
0.0,23200.0,184526.0,237546.0,"DebtCon","ProfExe",2.0,0.0,0.0,291.63341479530106,0.0,26.0,39.48391374515086
0.0,23200.0,62811.0,99320.0,"DebtCon","Office",3.0,0.0,0.0,166.86109891821351,1.0,21.0,36.07127156666074
0.0,23200.0,96345.0,135081.0,"DebtCon","ProfExe",,0.0,0.0,217.48054225569126,0.0,20.0,26.799930010889625
0.0,23200.0,112948.0,159050.0,"DebtCon","Mgr",16.0,0.0,0.0,189.8390086709798,0.0,25.0,33.49396616039982
1.0,23200.0,129355.0,171709.0,"DebtCon","ProfExe",0.0,0.0,0.0,328.51412138325446,0.0,30.0,40.04844004428407
0.0,23200.0,96043.0,140090.0,"DebtCon","ProfExe",21.0,0.0,0.0,162.64043048724966,0.0,24.0,39.205100426978944
1.0,23200.0,14511.0,81579.0,"DebtCon","Other",7.0,0.0,3.0,272.938299003882,0.0,23.0,47.1205804928488
0.0,23200.0,40905.0,81651.0,"DebtCon","ProfExe",6.0,0.0,0.0,274.00207957098957,0.0,19.0,40.10944251256503
0.0,23200.0,131804.0,171144.0,"DebtCon","ProfExe",6.0,0.0,0.0,197.76872803806552,0.0,37.0,19.778851787032956
0.0,23200.0,144542.0,176611.0,"DebtCon","ProfExe",5.0,,,179.23907699656795,5.0,42.0,40.823160429086144
0.0,23300.0,82472.0,110321.0,"DebtCon","Other",,0.0,0.0,174.23998064013102,2.0,25.0,37.91287247252318
0.0,23300.0,103162.0,135013.0,"DebtCon","Mgr",9.0,1.0,0.0,188.9398398750257,5.0,18.0,40.67081707654559
0.0,23300.0,81144.0,106102.0,"DebtCon","Mgr",7.0,0.0,0.0,288.37273938799285,1.0,28.0,33.271413360895316
0.0,23300.0,65310.0,89959.0,"DebtCon","Other",2.0,0.0,0.0,89.79414920205015,1.0,30.0,33.986098813608336
0.0,23300.0,143821.0,177028.0,"HomeImp","Mgr",8.0,0.0,0.0,320.92343612899714,0.0,16.0,44.75295885902036
1.0,23300.0,36000.0,,"DebtCon","Other",19.0,4.0,0.0,113.56666666666666,2.0,20.0,
1.0,23300.0,84083.0,107407.0,"DebtCon","Self",2.0,0.0,1.0,153.23333333333332,6.0,23.0,
0.0,23300.0,61496.0,102823.0,"HomeImp","ProfExe",18.0,0.0,0.0,649.7471043764095,1.0,24.0,20.872560266178365
1.0,23300.0,71734.0,100072.0,"DebtCon","ProfExe",6.0,0.0,7.0,122.79944314152645,0.0,21.0,34.53043858677635
0.0,23300.0,27793.0,50177.0,"DebtCon","Other",16.0,0.0,0.0,136.40160303312695,1.0,24.0,28.05292109534746
1.0,23300.0,103783.0,132612.0,"DebtCon","Sales",1.0,0.0,,120.34796657665349,0.0,19.0,203.31214869116533
0.0,23300.0,91957.0,135827.0,"DebtCon","ProfExe",,0.0,1.0,203.0716875109538,0.0,20.0,27.833356124797536
0.0,23300.0,88825.0,104609.0,"HomeImp",,8.0,,,,,,28.0132388422467
0.0,23300.0,89847.0,136259.0,"DebtCon","ProfExe",,0.0,0.0,210.0161196433512,0.0,21.0,29.7799422558909
0.0,23400.0,64332.0,95770.0,"HomeImp","Office",13.0,0.0,0.0,128.23922250761183,0.0,13.0,35.15764561258612
0.0,23400.0,81379.0,105005.0,"DebtCon","Other",,0.0,0.0,186.8909245758318,1.0,24.0,37.889768706369104
0.0,23400.0,91165.0,99564.0,"HomeImp",,8.0,,,,,,28.978621413097073
0.0,23400.0,72262.0,94646.0,"DebtCon","Other",2.0,0.0,0.0,105.99926563877487,1.0,29.0,31.840635100095827
0.0,23400.0,89427.0,106590.0,"HomeImp",,6.0,,,,,,29.371651522164072
0.0,23400.0,48549.0,68957.0,"DebtCon","Office",6.0,0.0,0.0,172.81072663626117,1.0,27.0,34.45676219782175
0.0,23400.0,125750.0,165732.0,"DebtCon","ProfExe",6.0,0.0,0.0,195.0845390598303,0.0,38.0,20.7330316369529
0.0,23400.0,97865.0,120172.0,"DebtCon","Self",2.0,0.0,0.0,200.57575228404068,1.0,26.0,36.398728722002694
0.0,23400.0,35634.0,61149.0,"DebtCon","Other",,0.0,0.0,204.64278620652325,0.0,13.0,41.115158943047355
0.0,23400.0,89226.0,119604.0,"DebtCon","Self",3.0,0.0,0.0,221.68138331562028,1.0,26.0,34.55620140239885
0.0,23400.0,90924.0,116819.0,"DebtCon","Other",24.0,0.0,0.0,245.89786162133373,1.0,27.0,40.85742703692868
0.0,23400.0,45766.0,66192.0,"DebtCon","Other",26.0,0.0,0.0,284.7815722806164,2.0,32.0,35.93679480436574
0.0,23500.0,95289.0,122273.0,"HomeImp","Mgr",9.0,0.0,0.0,118.61613433982774,1.0,23.0,30.447274538738316
0.0,23500.0,,90205.0,"HomeImp","Other",9.0,0.0,0.0,169.01497354177374,0.0,16.0,38.69873592169431
0.0,23500.0,90246.0,119320.0,"DebtCon","Other",22.0,0.0,0.0,239.25964488571952,1.0,26.0,41.336696482094325
1.0,23500.0,52457.0,77436.0,"DebtCon","Other",16.0,0.0,0.0,,0.0,0.0,33.56876626888698
0.0,23500.0,18989.0,51607.0,"DebtCon","Other",26.0,0.0,1.0,206.76549495695386,0.0,24.0,27.55140881708423
0.0,23500.0,44952.0,70191.0,"DebtCon","Office",6.0,0.0,0.0,164.96393991603534,1.0,26.0,35.788157705300556
0.0,23500.0,68049.0,93394.0,"DebtCon","Mgr",6.0,0.0,0.0,191.11244230001893,2.0,18.0,32.13282224017793
0.0,23500.0,133197.0,168990.0,"DebtCon","Other",8.0,1.0,0.0,214.28459938102105,0.0,19.0,36.64262903944246
0.0,23500.0,48286.0,81958.0,"DebtCon","Mgr",6.0,0.0,0.0,248.86009427061845,2.0,25.0,32.46730089441748
1.0,23500.0,54816.0,87000.0,"DebtCon","Other",3.5,0.0,1.0,223.2,0.0,17.0,
1.0,23500.0,,143168.0,"DebtCon","Office",10.0,,,,,,35.733567331327855
0.0,23500.0,,131203.0,"HomeImp","Other",0.0,0.0,0.0,318.8471297636916,3.0,21.0,31.084155791818237
0.0,23500.0,146371.0,179434.0,"DebtCon","ProfExe",6.0,,,195.17814464081368,4.0,43.0,39.94505446975355
0.0,23500.0,75708.0,102198.0,"DebtCon","Mgr",2.0,,,231.43431588989372,5.0,23.0,42.1797864217217
0.0,23500.0,,59600.0,"DebtCon","Other",26.0,0.0,0.0,127.8,0.0,9.0,
0.0,23500.0,90129.0,141785.0,"DebtCon","ProfExe",23.0,1.0,0.0,158.9968244555883,0.0,25.0,40.33195033216008
0.0,23500.0,37858.0,60890.0,"DebtCon","Other",2.0,0.0,0.0,110.05727377182117,0.0,17.0,19.26843955304401
0.0,23500.0,65587.0,87101.0,"DebtCon","Other",3.0,0.0,0.0,83.23800004109083,2.0,30.0,32.03167836907398
0.0,23500.0,62742.0,111921.0,"DebtCon","ProfExe",15.0,0.0,3.0,282.97601588800296,0.0,36.0,27.148205462623483
0.0,23500.0,132737.0,285749.0,"HomeImp","Mgr",4.0,0.0,0.0,213.39299485743828,0.0,14.0,31.236113806923907
0.0,23500.0,94109.0,97194.0,"DebtCon","ProfExe",1.0,1.0,0.0,116.81864817480042,0.0,20.0,35.86611643085076
0.0,23500.0,,66217.0,"DebtCon","Other",24.0,0.0,1.0,122.14755148173779,1.0,8.0,20.17202126036958
0.0,23500.0,55731.0,89079.0,"DebtCon","Mgr",4.0,0.0,0.0,273.67437989191495,1.0,25.0,33.509409037651224
0.0,23500.0,190239.0,233603.0,"DebtCon","ProfExe",3.0,0.0,0.0,285.33129264980397,0.0,27.0,39.91648296601441
0.0,23500.0,147696.0,118200.0,,"ProfExe",4.0,0.0,0.0,103.67278586342839,2.0,34.0,30.36171141320919
0.0,23500.0,86144.0,138953.0,"DebtCon","Other",13.0,0.0,0.0,110.05419831543884,3.0,15.0,41.84169089818918
0.0,23500.0,62441.0,97293.0,"DebtCon","Office",1.0,0.0,0.0,152.83275415756822,0.0,21.0,34.53125998863543
1.0,23500.0,,116983.0,"HomeImp","Other",,0.0,1.0,143.41464480205795,0.0,10.0,35.06031985217255
0.0,23600.0,70769.0,183593.0,,"Other",11.0,0.0,0.0,367.0984875377676,1.0,17.0,33.78919233053885
0.0,23600.0,30758.0,57280.0,"DebtCon","Other",13.0,0.0,0.0,104.39569048871174,2.0,24.0,31.120398624781703
0.0,23600.0,87875.0,139025.0,"DebtCon","Other",10.0,0.0,0.0,112.91251455267128,2.0,15.0,38.505897276660384
0.0,23600.0,136607.0,172414.0,"DebtCon","Other",6.0,0.0,0.0,226.04029455674484,0.0,20.0,36.976930393961695
0.0,23600.0,,68208.0,"DebtCon","Other",26.0,0.0,0.0,119.58590128089304,0.0,8.0,20.818255542031608
0.0,23600.0,50424.0,70281.0,"DebtCon","Other",24.0,0.0,0.0,312.7384711766485,4.0,31.0,35.77167592371892
0.0,23600.0,69846.0,189234.0,,"Other",11.0,0.0,0.0,357.80506190277623,0.0,17.0,30.56428033566767
0.0,23600.0,36438.0,80176.0,"DebtCon","ProfExe",10.0,0.0,0.0,289.701538881011,0.0,19.0,39.929954553931
0.0,23600.0,57327.0,105411.0,"DebtCon","ProfExe",14.0,0.0,3.0,276.1823626703164,0.0,35.0,29.283032501890805
0.0,23600.0,94908.0,101678.0,"DebtCon","ProfExe",1.0,1.0,0.0,125.70170442717719,0.0,19.0,33.22431912919242
0.0,23600.0,141000.0,175000.0,"DebtCon","Other",2.0,0.0,0.0,192.76666666666668,0.0,35.0,
0.0,23600.0,82639.0,114266.0,"DebtCon","Other",,0.0,0.0,186.1563472340904,2.0,25.0,37.943868200985655
0.0,23600.0,96452.0,125277.0,"HomeImp","Mgr",11.0,0.0,0.0,127.35992198892282,1.0,23.0,30.9855389607351
0.0,23600.0,126254.0,169638.0,"DebtCon","ProfExe",6.0,0.0,0.0,176.74916309300406,0.0,38.0,17.62092021420175
0.0,23600.0,82407.0,106431.0,"DebtCon","Other",,0.0,0.0,169.80527105621016,0.0,24.0,39.48884443614112
0.0,23600.0,140284.0,182591.0,"DebtCon","ProfExe",21.0,0.0,0.0,224.94134673035506,0.0,24.0,41.871755799190964
0.0,23600.0,56023.0,83659.0,"DebtCon","Mgr",5.0,0.0,0.0,267.75553453219044,2.0,25.0,32.200781329158126
0.0,23700.0,76196.0,100929.0,"DebtCon","Other",17.0,0.0,0.0,180.7311539635151,1.0,13.0,41.52602644933668
0.0,23700.0,,78878.0,"DebtCon","Sales",4.0,0.0,0.0,408.1876461570776,0.0,23.0,24.200935825971392
0.0,23700.0,57553.0,101656.0,"HomeImp","ProfExe",19.0,0.0,0.0,648.3284925895309,0.0,23.0,22.84647896023769
1.0,23700.0,43712.0,75191.0,"DebtCon","Office",6.0,0.0,0.0,50.717534833213136,2.0,18.0,37.10325124984759
0.0,23700.0,,78812.0,"DebtCon","Sales",4.0,0.0,0.0,412.02054674374705,0.0,24.0,25.63726308849047
0.0,23700.0,138632.0,186585.0,"DebtCon","ProfExe",20.0,0.0,0.0,225.8977255481969,0.0,24.0,42.7668296120627
0.0,23700.0,144373.0,180927.0,"DebtCon","ProfExe",5.0,,,175.81537537469075,5.0,43.0,40.31579002767605
0.0,23700.0,,46665.0,"DebtCon","Other",,,,85.12835379593794,,12.0,24.99135941946011
0.0,23700.0,46910.0,75136.0,"DebtCon","Other",10.0,0.0,0.0,119.23120438007447,1.0,19.0,43.82958800392206
0.0,23700.0,93734.0,98099.0,"HomeImp",,8.0,,,,,,30.020087994285902
0.0,23700.0,62949.0,99295.0,"HomeImp","Office",15.0,0.0,0.0,145.35528027383424,0.0,14.0,36.03276029233018
1.0,23700.0,76000.0,106000.0,"DebtCon","Sales",2.6,1.0,0.0,138.96666666666667,2.0,38.0,
0.0,23700.0,82983.0,106877.0,"DebtCon","Other",,0.0,0.0,177.01767441549876,2.0,24.0,40.99520821801163
0.0,23700.0,87141.0,140428.0,"DebtCon","ProfExe",22.0,1.0,0.0,169.2836314290046,1.0,25.0,40.980615645139764
0.0,23700.0,104752.0,143913.0,"HomeImp",,,,,,,,36.76101418892434
0.0,23700.0,18825.0,55549.0,"DebtCon","Other",26.0,0.0,1.0,203.8609298962784,0.0,25.0,26.629077386636787
0.0,23700.0,58068.0,97948.0,"DebtCon","Office",1.0,0.0,0.0,160.05823641960384,1.0,21.0,34.35546077520375
0.0,23800.0,74390.0,186176.0,,"Other",10.0,0.0,0.0,363.1401916643542,1.0,16.0,30.270995310247407
0.0,23800.0,,71798.0,"HomeImp","Office",6.0,0.0,0.0,119.71195474669501,2.0,5.0,19.62452779109335
0.0,23800.0,76390.0,110315.0,"DebtCon","Mgr",7.0,0.0,0.0,275.95535624226187,2.0,29.0,29.71360103730746
0.0,23800.0,45279.0,68939.0,"DebtCon","Other",6.0,0.0,0.0,77.22882194709882,1.0,19.0,35.521487299865804
1.0,23800.0,19612.0,77300.0,"DebtCon","ProfExe",15.0,0.0,6.0,173.46666666666667,0.0,19.0,
0.0,23800.0,188250.0,233800.0,"DebtCon","ProfExe",2.0,0.0,0.0,307.5727526331312,1.0,27.0,36.6907244026478
1.0,23800.0,55753.0,87971.0,"HomeImp","Other",1.0,0.0,0.0,56.66709939487196,0.0,13.0,64.77572775687824
1.0,23800.0,9124.0,41900.0,"DebtCon","Other",28.0,0.0,2.0,120.73333333333333,1.0,16.0,
0.0,23800.0,46884.0,68142.0,"DebtCon","Other",8.0,0.0,0.0,59.40577505774735,1.0,18.0,35.69663622476004
0.0,23800.0,,55669.0,"DebtCon","Other",,0.0,1.0,308.4251257755959,0.0,18.0,37.654075235125646
0.0,23800.0,101536.0,147601.0,"HomeImp","ProfExe",10.0,0.0,0.0,161.25574182701553,1.0,23.0,32.719421241013066
0.0,23800.0,44372.0,67279.0,"DebtCon","Other",6.0,0.0,0.0,75.81397133714627,2.0,19.0,36.52956947782523
0.0,23900.0,7500.0,26500.0,"DebtCon","Other",17.0,3.0,0.0,126.83333333333333,2.0,19.0,
0.0,23900.0,236803.0,267036.0,"HomeImp","Self",7.0,0.0,0.0,252.0735449091748,1.0,50.0,38.07409059300278
0.0,23900.0,,63096.0,"DebtCon","Other",,0.0,0.0,313.8097258487916,0.0,19.0,37.51332404830182
0.0,23900.0,21549.0,49842.0,"DebtCon","Other",25.0,0.0,0.0,300.2963125323279,,12.0,30.203989283346566
0.0,23900.0,90475.0,136094.0,"DebtCon","ProfExe",,0.0,1.0,207.78427098340958,0.0,21.0,30.549215833507112
0.0,23900.0,70694.0,95718.0,"HomeImp","Office",11.0,0.0,0.0,138.16735958777517,0.0,13.0,38.56120628053844
0.0,23900.0,16082.0,31196.0,"DebtCon","Other",17.0,2.0,0.0,123.36864612454501,1.0,19.0,26.716256850080686
0.0,23900.0,95060.0,134567.0,"DebtCon","ProfExe",,0.0,0.0,194.25100609208104,0.0,20.0,27.157061266846515
0.0,23900.0,31992.0,57986.0,"DebtCon","Other",,0.0,0.0,226.24324321837975,0.0,12.0,38.67184310996525
1.0,23900.0,,105700.0,"DebtCon","Other",0.8,,,,,,
0.0,23900.0,80406.0,108122.0,"DebtCon","Other",17.0,0.0,0.0,211.92327534719033,0.0,13.0,41.49483979602104
0.0,23900.0,27800.0,43403.0,"DebtCon","Other",27.0,0.0,0.0,307.62423877992137,,12.0,31.913704682171208
0.0,23900.0,85097.0,100730.0,"HomeImp",,9.0,,,,,,29.50851726845769
0.0,23900.0,90244.0,120751.0,"DebtCon","Self",3.0,0.0,0.0,194.98725245147537,1.0,26.0,35.40605964581299
0.0,23900.0,55284.0,92305.0,"DebtCon","Other",7.0,0.0,0.0,241.08364932783905,1.0,19.0,37.47975712375704
0.0,23900.0,,62276.0,"DebtCon","Other",26.0,0.0,0.0,127.02462496976777,0.0,8.0,20.407825583586387
0.0,23900.0,140328.0,183533.0,"HomeImp","Mgr",8.0,0.0,0.0,322.78811436112,0.0,17.0,45.413177554506426
0.0,23900.0,87884.0,116559.0,"DebtCon","Mgr",23.0,,0.0,314.39449343490475,0.0,42.0,37.98813172047405
0.0,23900.0,,151738.0,,,,,,,,,16.426394705859195
0.0,24000.0,43427.0,68308.0,"DebtCon","Other",25.0,0.0,0.0,302.77226198895346,2.0,31.0,34.8718551615448
0.0,24000.0,96072.0,122441.0,"HomeImp","Mgr",10.0,0.0,0.0,127.74178200084742,1.0,24.0,33.60803730472365
0.0,24000.0,31243.0,50602.0,"HomeImp","Self",3.0,1.0,,135.19851864715437,,11.0,25.35716492768711
0.0,24000.0,144975.0,180539.0,"DebtCon","ProfExe",6.0,,,193.11968109933736,5.0,43.0,39.593595223461094
0.0,24000.0,43948.0,86111.0,"HomeImp","Other",24.0,0.0,0.0,258.30359385898254,0.0,7.0,26.617748759942014
1.0,24000.0,88783.0,116967.0,"DebtCon","Self",2.0,0.0,0.0,171.50625674297453,5.0,23.0,56.96183856900867
1.0,24000.0,19500.0,38000.0,"DebtCon","Other",,0.0,1.0,198.9,,17.0,
0.0,24000.0,16997.0,45000.0,"DebtCon","Other",25.0,0.0,0.0,118.66666666666667,1.0,11.0,
0.0,24000.0,137000.0,204963.0,"HomeImp","ProfExe",5.0,0.0,0.0,189.7,1.0,28.0,
0.0,24000.0,114196.0,150000.0,"DebtCon","Mgr",4.0,0.0,0.0,289.1333333333333,0.0,25.0,
0.0,24000.0,59300.0,88000.0,"DebtCon","Other",16.0,0.0,0.0,97.93333333333334,1.0,17.0,
1.0,24000.0,35000.0,,"DebtCon","Self",3.0,1.0,0.0,177.5,0.0,16.0,
1.0,24000.0,136000.0,,"DebtCon","ProfExe",3.0,1.0,6.0,303.29428571428565,1.0,27.0,
1.0,24000.0,18655.0,48800.0,"HomeImp","Other",3.0,0.0,0.0,65.96666666666667,3.0,12.0,
0.0,24000.0,239568.0,266430.0,"HomeImp","Self",7.0,0.0,0.0,243.73241747348914,3.0,50.0,35.87195894622335
0.0,24000.0,111488.0,163796.0,"DebtCon","Mgr",15.0,0.0,0.0,185.80205048966818,0.0,25.0,32.229673969959684
0.0,24000.0,17575.0,50375.0,"DebtCon","Other",23.0,0.0,0.0,135.76405083034237,0.0,11.0,22.98100510132546
1.0,24100.0,164155.0,225184.0,"HomeImp","Self",2.0,,,,,,31.5642269157312
0.0,24100.0,57041.0,92081.0,"DebtCon","Other",7.0,0.0,0.0,230.05972967734405,0.0,19.0,35.896708641525684
0.0,24100.0,77435.0,113000.0,"DebtCon","ProfExe",10.0,0.0,1.0,124.76666666666667,0.0,19.0,
1.0,24100.0,30951.0,58000.0,"DebtCon","Mgr",11.0,0.0,4.0,36.5,0.0,12.0,
0.0,24100.0,184697.0,238729.0,"DebtCon","ProfExe",2.0,0.0,0.0,317.6925567780855,0.0,26.0,37.78203628447467
0.0,24100.0,61811.0,97086.0,"DebtCon","Other",6.0,0.0,0.0,222.62659082059562,1.0,19.0,34.682537009698585
0.0,24100.0,80005.0,102098.0,"DebtCon","Other",18.0,1.0,0.0,196.2531040857264,1.0,12.0,39.75893249949391
0.0,24100.0,104442.0,161366.0,"DebtCon","Mgr",14.0,0.0,0.0,195.64233318175238,0.0,25.0,34.54080952199679
0.0,24100.0,95549.0,112283.0,"DebtCon","Other",22.0,0.0,0.0,243.34973256946108,0.0,28.0,39.08269662940069
0.0,24100.0,57555.0,90732.0,"DebtCon","Other",8.0,0.0,0.0,236.96199247541492,1.0,19.0,37.93487785697676
0.0,24100.0,,49433.0,"DebtCon","Other",,,,83.09972612580492,,13.0,26.14897018100087
1.0,24200.0,10286.0,,"DebtCon","Other",24.5,0.0,1.0,216.13333333333333,4.0,32.0,
0.0,24200.0,45902.0,70212.0,"DebtCon","Other",25.0,0.0,0.0,303.76246946565396,3.0,32.0,35.223861623180035
0.0,24200.0,91491.0,141827.0,"DebtCon","ProfExe",21.0,1.0,0.0,163.1743771851949,0.0,25.0,42.06098176724789
0.0,24200.0,92572.0,121310.0,"HomeImp","Mgr",9.0,0.0,0.0,117.04550065768025,1.0,24.0,30.482780029132396
0.0,24200.0,242111.0,266670.0,"HomeImp","Self",6.0,1.0,0.0,243.00312871757845,3.0,51.0,36.57538774397475
0.0,24200.0,49798.0,67458.0,"DebtCon","Other",6.0,0.0,0.0,68.93111022485947,2.0,18.0,36.46436585953663
1.0,24200.0,121000.0,162900.0,"DebtCon","Self",13.0,1.0,1.0,151.93333333333334,1.0,35.0,
1.0,24200.0,37500.0,,,"ProfExe",4.0,0.0,0.0,123.8,0.0,14.0,
1.0,24200.0,39808.0,,"DebtCon","Self",3.0,1.0,0.0,184.72511267726483,0.0,16.0,51.63038059106115
0.0,24200.0,68477.0,91598.0,"DebtCon","Other",16.0,0.0,0.0,88.66520126239622,0.0,17.0,32.52309222292299
0.0,24200.0,22763.0,47622.0,"DebtCon","Other",23.0,0.0,0.0,126.92269121207235,1.0,10.0,23.04094470933124
0.0,24200.0,63229.0,89394.0,"DebtCon","Other",15.0,0.0,0.0,84.66879154892588,0.0,16.0,35.60488670608257
0.0,24200.0,150939.0,183208.0,"DebtCon","Other",1.0,0.0,0.0,205.77680195912833,0.0,34.0,39.656334057686074
0.0,24200.0,90626.0,116601.0,"DebtCon","Self",2.0,0.0,0.0,226.11638660601415,1.0,27.0,34.49993836534672
0.0,24200.0,104005.0,158224.0,"DebtCon","Mgr",14.0,0.0,0.0,175.62208285173452,0.0,25.0,33.992424445516626
0.0,24300.0,142000.0,175000.0,"DebtCon","ProfExe",6.0,0.0,0.0,323.6666666666667,0.0,35.0,
0.0,24300.0,70912.0,98353.0,"DebtCon","ProfExe",9.0,1.0,0.0,126.24359740149916,3.0,26.0,36.37253141495983
0.0,24300.0,50826.0,68199.0,"DebtCon","Other",7.0,0.0,0.0,71.18198890037611,1.0,19.0,36.496201084030886
0.0,24300.0,93520.0,137241.0,"DebtCon","ProfExe",,0.0,0.0,199.7635631461307,0.0,20.0,27.471559691522994
0.0,24300.0,41323.0,73309.0,"DebtCon","Other",27.0,0.0,1.0,298.18590412777735,2.0,32.0,36.15527751675121
0.0,24300.0,110442.0,138581.0,"DebtCon","Mgr",9.0,2.0,0.0,175.1536894540233,4.0,17.0,40.34888532867603
0.0,24300.0,236390.0,262210.0,"HomeImp","Self",6.0,0.0,0.0,243.07790006947658,2.0,50.0,36.906664969295576
0.0,24300.0,,144123.0,,,,,,,,,15.52923014272434
0.0,24300.0,55579.0,98320.0,"DebtCon","ProfExe",1.0,0.0,0.0,187.02181081469368,0.0,26.0,33.47337358514004
0.0,24300.0,21660.0,48475.0,"DebtCon","Other",26.0,0.0,0.0,102.78283553290768,0.0,10.0,23.247958281062527
0.0,24300.0,123686.0,153184.0,"DebtCon","Mgr",4.0,0.0,0.0,298.2829133253109,0.0,25.0,36.33656438937716
0.0,24300.0,,60628.0,"DebtCon","Other",23.0,0.0,0.0,145.29273611687242,0.0,9.0,22.984818990605334
0.0,24300.0,42276.0,68775.0,"DebtCon","Other",24.0,0.0,0.0,309.6835856065666,2.0,31.0,32.746506890615684
0.0,24400.0,110177.0,145000.0,"DebtCon","Office",5.0,,,293.2365248226951,2.0,36.0,
1.0,24400.0,119000.0,144400.0,"DebtCon","Mgr",33.0,0.0,2.0,229.3,7.0,36.0,
1.0,24400.0,88000.0,119100.0,"HomeImp","Other",12.0,0.0,0.0,84.23333333333333,5.0,19.0,
0.0,24400.0,237543.0,261393.0,"HomeImp","Self",3.0,1.0,0.0,254.51744802630162,2.0,50.0,37.90658566950661
1.0,24400.0,69873.0,101484.0,"DebtCon","Other",15.0,0.0,6.0,225.75255419759952,0.0,29.0,
0.0,24400.0,50317.0,71327.0,"DebtCon","Other",6.0,0.0,0.0,45.48580176675892,1.0,18.0,37.01414078594844
0.0,24400.0,87838.0,104468.0,"HomeImp",,6.0,,,,,,30.280354844178238
0.0,24400.0,119111.0,154860.0,"DebtCon","Mgr",3.0,0.0,0.0,296.9303900635284,0.0,25.0,38.49313260654133
0.0,24400.0,147073.0,182069.0,"DebtCon","Other",2.0,0.0,0.0,173.71494662039433,0.0,35.0,37.812367930385456
0.0,24400.0,26366.0,54775.0,"DebtCon","Other",13.0,0.0,0.0,101.63623492518147,2.0,24.0,29.095881268352215
0.0,24400.0,,59888.0,"DebtCon","Other",,0.0,0.0,288.22968110236667,0.0,19.0,38.58133283672916
